prompt,prompt_len,target
" years to broaden and redefine _Asimov's_ but it again showed this year. Gordon Van Gelder's _Fantasy_ & _Science Fiction_ had another good year, with strong stories by M. Rickert, Ken Liu, and Geoff Ryman. It remains a reliable source of quality fiction. I'm not quite sure how to classify MIT Press's _trsf._ It's an annual magazine, I think, but it may be classified in some places as an anthology. Regardless, it featured excellent SF from Cory Doctorow, Ken Macleod, Pat Cadigan, Gwyneth Jones",124,0
" Boy (film)  Glamour Boy is a 1941 American comedy film directed by Ralph Murphy and written by Val Burton, F. Hugh Herbert and Bradford Ropes. The film stars Jackie Cooper, Susanna Foster, Walter Abel, Darryl Hickman, Ann Gillis, William Demarest and Jackie Searl. The film was released on December 5, 1941, by Paramount Pictures.  Plot  Former child star Tiny Barlow is all grown up now but desperate to regain his old fame. He grabs credit for landing aspiring actress Joan Winslow a part that was intended for bigger star Brenda Lee",125,0
" The Last Rites of Ransom Pride, an independent 2010 Western that also stars fellow country singer Kris Kristofferson. He played a truck driver in the Wyoming crime thriller, Red Rock West (1993). He also played Brentwood Glasscock in The Newton Boys (1998). In Terminator 2: Judgement Day (1991), his song ""Guitars, Cadillacs"" is playing in the background of the opening bar scene.  In 2000, Yoakam co-wrote, starred in, produced and wrote the soundtrack for South of Heaven, West of Hell, also starring Vince Vaughn and Bridget Fonda",135,0
" not by philosophy or ideology, but by instinct. Maybe it is like that for all of us. We fiercely defend, of course, what we love.  But “defend” is such a sanitized word, the kind civilians use in patriotic talk about the military, the sort of language I use when I don’t want to think about what Andrew really does. Inside the Army, they talk freely — enthusiastically — about killing. The Army trains its soldiers to kill, and they’ve gotten very good at it. According to months of interviews U.S. Army historian Major S.L.A. Marshall",126,1
" was most popular with country fans in the 1950s, and 1956 could be called the year of rockabilly in country music, with Johnny Cash emerging as one of the most popular and enduring representatives of the rockabilly genre; rockabilly was also a starting point for eventual rock-and-roll superstar Elvis Presley, who would return to his country roots near the end of his life. Beginning in the mid-1950s, and reaching its peak during the early 1960s, the Nashville sound turned country music into a multimillion-dollar industry centered in Nashville, Tennessee; Patsy Cline and Jim Reeves",137,0
" Shedd  Joshua Slocum  Penny Smith  Susan Sontag  Mike Sowden,  Lavinia Spalding  Rick Springfield  Freya Stark  Lisa St. Aubin de Teran  Alice Steinbach,  John Steinbeck,  Robert Louis Stevenson,  Rick Steves,  Caskie Stinnett  Gail D. Storey  Cheryl Strayed  Laura Sutherland  Anne Sophie Swetchine  Christopher Sykes",89,1
". If you want to know how much noise there is in your environment, just plug a mic into a recorder and put on a set of headphones for a minute. Try this in a habitat that you consider to be ""wild nature."" After just a few seconds, the results will amaze you.  Sound in our human world is broken down into two general types: desirable and undesirable, or, in the field of bioacoustics, _information_ versus _uncorrelated acoustic debris._ Although in the process of listening we often don't recognize noise—what the author Joachim-Ernst Berendt",120,1
" million copies and was awarded a gold disc. The same year she appeared as herself in Jean Renoir's comedy film The Elusive Corporal.  Later, Froboess became a theatre and movie actress. In 1982, she appeared in Rainer Werner Fassbinder's film Veronika Voss. In 1988 she played Marthe Schwerdtlein in Goethe's Faust I, a performance that was also released as a film: Faust – Vom Himmel durch die Welt zur Hölle. In 1997 Froboess played the mother of the protagonist Martin Brest (Til Schweiger",126,0
" Bathurst.  Whilst better known for his exploits in Holdens, Peter ‘Perfect’ did occasionally race for other teams. In 1988, still with his iconic Mobil 1 colour scheme, Peter took up the wheel of a BMW E30 M3, finishing 12th in the shootout. The car sadly retired on lap 89, robbing both Brock and his co-driver Neil Compton of a finish. The year after witnessed an even more radical departure for Brock, as he raced a Sierra RS500 at Bathurst! Number: 56, Race: Bathurst 1000, Driver: Peter Brock, Jim Richards",135,0
"Miled Faiza  Miled Faiza (; born 1974) is a Tunisian-American writer.  Career  Miled Faiza was born in Monastir, Tunisia in 1974. He published his first book of poetry in 2004 and his poetry has been translated into English, French and Serbian.  Faiza is also a translator; his translation of Ali Smith",86,1
" 2013:""Both celebratory and elegiac… There’s much to discuss here about identity, about social media, about community—and it would be a particularly stellar choice for a multi-generational LGTBQ-focused book club.” Starred Review, Publishers Weekly, June 3, 2013:""A landmark achievement from a writer and editor who has helped create, in literature, a haven for queer youth.""  ""No one does heart-pulling emotion like Levithan, and this book, coming a decade after his groundbreaking debut, 'Boy Meets Boy,' has special resonance.""- Gayle Forman",129,1
". Only three players have options that allow them to be sent to the minor leagues without clearing waivers: Javy Guerra, Kenley Jansen and Josh Lindblom.  Guerra and Jansen won't be sent down; Guerra is the closer and Jansen is the primary eighth-inning man.  That means Lindblom could be the odd man out, even though he's arguably been the top performer out of the bullpen. Lindblom hasn't give up a run in the five innings he's pitched over three appearances.  Scully update  Vin Scully",113,1
" disappearance was simply another abandonment. Then, while working at Pakistan’s first independent TV station, Aasmaani runs into an old friend of Samina’s who gives her the first letter, then many more. Where could the letters have come from? And will they lead her to her mother?  Merging the personal with the political, Broken Verses is at once a sharp, thrilling journey through modern-day Pakistan, a carefully coded mystery, and an intimate mother-daughter story that asks how we forgive a mother who leaves.  Leo Africanus (novel) – Amin Maalouf",120,1
" Mathematical Tales by Theoni Pappas The Joy of Mathematics by Theoni Pappas Mathematical Footprints: Discovering Mathematical Impressions All Around Us by Theoni Pappas Math for Kids: & Other People Too! by Theoni Pappas The Number Devil: A Mathematical Adventure by Hans Magnus Enzensberger, et al Math Curse by Jon Scieszka, Lane Smith (Illustrator) A Remainder of One by Bonnie MacKain (Illustrator) How Big Is a Foot? by Rolf Myller, Susan McCrath Two Ways to Count to Ten by Ruby Dee",111,1
".. It was incredible, it was something you'd never seen.""  Over the next month another twenty minutes would be cut from the film. Lucien Ballard protested that the deletions reduced the picture's scope and majesty, but Peckinpah felt they were necessary, both to tighten the sprawling story and to please Warner Bros., which said it was impossible to market a three-hour western.  To compose the musical score, Peckinpah brought in Jerry Fielding. He explained to Fielding that he wanted a minimalist approach: no over-orchestrated Elmer Bernstein",112,0
